@RELATION medidor_tres_janela_quinze

@ATTRIBUTE medida_um		REAL
@ATTRIBUTE medida_dois		REAL
@ATTRIBUTE medida_tres		REAL
@ATTRIBUTE medida_quatro	REAL
@ATTRIBUTE medida_cinco		REAL
@ATTRIBUTE medida_seis		REAL
@ATTRIBUTE medida_sete		REAL
@ATTRIBUTE medida_oito		REAL
@ATTRIBUTE medida_nove		REAL
@ATTRIBUTE medida_dez		REAL
@ATTRIBUTE medida_onze		REAL
@ATTRIBUTE medida_doze		REAL
@ATTRIBUTE medida_treze		REAL
@ATTRIBUTE medida_quatorze	REAL
@ATTRIBUTE valor_predito	REAL
@ATTRIBUTE dia_de_semana	REAL
@ATTRIBUTE fim_de_semana	REAL
@ATTRIBUTE estacao_do_ano	REAL
@DATA
0.000,0.000,0.000,0.000,0.000,3.300,23.100,150.700,176.000,169.400,171.600,154.000,129.800,100.100,138.600,1,0,4
0.000,0.000,0.000,0.000,3.300,23.100,150.700,176.000,169.400,171.600,154.000,129.800,100.100,138.600,118.800,1,0,4
0.000,0.000,0.000,3.300,23.100,150.700,176.000,169.400,171.600,154.000,129.800,100.100,138.600,118.800,99.000,1,0,4
0.000,0.000,3.300,23.100,150.700,176.000,169.400,171.600,154.000,129.800,100.100,138.600,118.800,99.000,114.400,1,0,4
0.000,3.300,23.100,150.700,176.000,169.400,171.600,154.000,129.800,100.100,138.600,118.800,99.000,114.400,163.900,1,0,4
3.300,23.100,150.700,176.000,169.400,171.600,154.000,129.800,100.100,138.600,118.800,99.000,114.400,163.900,134.200,1,0,4
23.100,150.700,176.000,169.400,171.600,154.000,129.800,100.100,138.600,118.800,99.000,114.400,163.900,134.200,89.100,1,0,4
150.700,176.000,169.400,171.600,154.000,129.800,100.100,138.600,118.800,99.000,114.400,163.900,134.200,89.100,140.800,1,0,4
176.000,169.400,171.600,154.000,129.800,100.100,138.600,118.800,99.000,114.400,163.900,134.200,89.100,140.800,112.200,1,0,4
169.400,171.600,154.000,129.800,100.100,138.600,118.800,99.000,114.400,163.900,134.200,89.100,140.800,112.200,163.900,1,0,4
171.600,154.000,129.800,100.100,138.600,118.800,99.000,114.400,163.900,134.200,89.100,140.800,112.200,163.900,133.100,1,0,4
154.000,129.800,100.100,138.600,118.800,99.000,114.400,163.900,134.200,89.100,140.800,112.200,163.900,133.100,128.700,1,0,4
129.800,100.100,138.600,118.800,99.000,114.400,163.900,134.200,89.100,140.800,112.200,163.900,133.100,128.700,20.900,1,0,4
100.100,138.600,118.800,99.000,114.400,163.900,134.200,89.100,140.800,112.200,163.900,133.100,128.700,20.900,0.000,1,0,4
138.600,118.800,99.000,114.400,163.900,134.200,89.100,140.800,112.200,163.900,133.100,128.700,20.900,0.000,2.200,1,0,4
118.800,99.000,114.400,163.900,134.200,89.100,140.800,112.200,163.900,133.100,128.700,20.900,0.000,2.200,0.000,1,0,4
99.000,114.400,163.900,134.200,89.100,140.800,112.200,163.900,133.100,128.700,20.900,0.000,2.200,0.000,0.000,1,0,4
114.400,163.900,134.200,89.100,140.800,112.200,163.900,133.100,128.700,20.900,0.000,2.200,0.000,0.000,0.000,1,0,4
163.900,134.200,89.100,140.800,112.200,163.900,133.100,128.700,20.900,0.000,2.200,0.000,0.000,0.000,0.000,1,0,4
134.200,89.100,140.800,112.200,163.900,133.100,128.700,20.900,0.000,2.200,0.000,0.000,0.000,0.000,0.000,1,0,4
89.100,140.800,112.200,163.900,133.100,128.700,20.900,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
140.800,112.200,163.900,133.100,128.700,20.900,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
112.200,163.900,133.100,128.700,20.900,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
163.900,133.100,128.700,20.900,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
133.100,128.700,20.900,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
128.700,20.900,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
20.900,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,151.800,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,151.800,149.600,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,151.800,149.600,82.500,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,151.800,149.600,82.500,150.700,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,151.800,149.600,82.500,150.700,156.200,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,151.800,149.600,82.500,150.700,156.200,155.100,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,151.800,149.600,82.500,150.700,156.200,155.100,125.400,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,1.100,151.800,149.600,82.500,150.700,156.200,155.100,125.400,118.800,1,0,4
0.000,0.000,0.000,0.000,0.000,1.100,151.800,149.600,82.500,150.700,156.200,155.100,125.400,118.800,100.100,1,0,4
0.000,0.000,0.000,0.000,1.100,151.800,149.600,82.500,150.700,156.200,155.100,125.400,118.800,100.100,66.000,1,0,4
0.000,0.000,0.000,1.100,151.800,149.600,82.500,150.700,156.200,155.100,125.400,118.800,100.100,66.000,34.100,1,0,4
0.000,0.000,1.100,151.800,149.600,82.500,150.700,156.200,155.100,125.400,118.800,100.100,66.000,34.100,35.200,1,0,4
0.000,1.100,151.800,149.600,82.500,150.700,156.200,155.100,125.400,118.800,100.100,66.000,34.100,35.200,36.300,1,0,4
1.100,151.800,149.600,82.500,150.700,156.200,155.100,125.400,118.800,100.100,66.000,34.100,35.200,36.300,34.100,1,0,4
151.800,149.600,82.500,150.700,156.200,155.100,125.400,118.800,100.100,66.000,34.100,35.200,36.300,34.100,35.200,1,0,4
149.600,82.500,150.700,156.200,155.100,125.400,118.800,100.100,66.000,34.100,35.200,36.300,34.100,35.200,11.000,1,0,4
82.500,150.700,156.200,155.100,125.400,118.800,100.100,66.000,34.100,35.200,36.300,34.100,35.200,11.000,0.000,1,0,4
150.700,156.200,155.100,125.400,118.800,100.100,66.000,34.100,35.200,36.300,34.100,35.200,11.000,0.000,0.000,1,0,4
156.200,155.100,125.400,118.800,100.100,66.000,34.100,35.200,36.300,34.100,35.200,11.000,0.000,0.000,2.200,1,0,4
155.100,125.400,118.800,100.100,66.000,34.100,35.200,36.300,34.100,35.200,11.000,0.000,0.000,2.200,0.000,1,0,4
125.400,118.800,100.100,66.000,34.100,35.200,36.300,34.100,35.200,11.000,0.000,0.000,2.200,0.000,0.000,1,0,4
118.800,100.100,66.000,34.100,35.200,36.300,34.100,35.200,11.000,0.000,0.000,2.200,0.000,0.000,0.000,1,0,4
100.100,66.000,34.100,35.200,36.300,34.100,35.200,11.000,0.000,0.000,2.200,0.000,0.000,0.000,0.000,1,0,4
66.000,34.100,35.200,36.300,34.100,35.200,11.000,0.000,0.000,2.200,0.000,0.000,0.000,0.000,1.100,1,0,4
34.100,35.200,36.300,34.100,35.200,11.000,0.000,0.000,2.200,0.000,0.000,0.000,0.000,1.100,0.000,1,0,4
35.200,36.300,34.100,35.200,11.000,0.000,0.000,2.200,0.000,0.000,0.000,0.000,1.100,0.000,0.000,1,0,4
36.300,34.100,35.200,11.000,0.000,0.000,2.200,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,1,0,4
34.100,35.200,11.000,0.000,0.000,2.200,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,1,0,4
35.200,11.000,0.000,0.000,2.200,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,1,0,4
11.000,0.000,0.000,2.200,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,2.200,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,2.200,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
2.200,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,2.200,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,2.200,1.100,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,2.200,1.100,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,2.200,1.100,0.000,1.100,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,2.200,1.100,0.000,1.100,1.100,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,2.200,1.100,0.000,1.100,1.100,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,2.200,1.100,0.000,1.100,1.100,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,2.200,0.000,2.200,1.100,0.000,1.100,1.100,0.000,0.000,3.300,1,0,4
0.000,0.000,0.000,0.000,2.200,0.000,2.200,1.100,0.000,1.100,1.100,0.000,0.000,3.300,0.000,1,0,4
0.000,0.000,0.000,2.200,0.000,2.200,1.100,0.000,1.100,1.100,0.000,0.000,3.300,0.000,0.000,1,0,4
0.000,0.000,2.200,0.000,2.200,1.100,0.000,1.100,1.100,0.000,0.000,3.300,0.000,0.000,0.000,1,0,4
0.000,2.200,0.000,2.200,1.100,0.000,1.100,1.100,0.000,0.000,3.300,0.000,0.000,0.000,3.300,1,0,4
2.200,0.000,2.200,1.100,0.000,1.100,1.100,0.000,0.000,3.300,0.000,0.000,0.000,3.300,0.000,1,0,4
0.000,2.200,1.100,0.000,1.100,1.100,0.000,0.000,3.300,0.000,0.000,0.000,3.300,0.000,0.000,1,0,4
2.200,1.100,0.000,1.100,1.100,0.000,0.000,3.300,0.000,0.000,0.000,3.300,0.000,0.000,2.200,1,0,4
1.100,0.000,1.100,1.100,0.000,0.000,3.300,0.000,0.000,0.000,3.300,0.000,0.000,2.200,0.000,1,0,4
0.000,1.100,1.100,0.000,0.000,3.300,0.000,0.000,0.000,3.300,0.000,0.000,2.200,0.000,0.000,1,0,4
1.100,1.100,0.000,0.000,3.300,0.000,0.000,0.000,3.300,0.000,0.000,2.200,0.000,0.000,2.200,1,0,4
1.100,0.000,0.000,3.300,0.000,0.000,0.000,3.300,0.000,0.000,2.200,0.000,0.000,2.200,0.000,1,0,4
0.000,0.000,3.300,0.000,0.000,0.000,3.300,0.000,0.000,2.200,0.000,0.000,2.200,0.000,0.000,1,0,4
0.000,3.300,0.000,0.000,0.000,3.300,0.000,0.000,2.200,0.000,0.000,2.200,0.000,0.000,0.000,1,0,4
3.300,0.000,0.000,0.000,3.300,0.000,0.000,2.200,0.000,0.000,2.200,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,3.300,0.000,0.000,2.200,0.000,0.000,2.200,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,3.300,0.000,0.000,2.200,0.000,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,3.300,0.000,0.000,2.200,0.000,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
3.300,0.000,0.000,2.200,0.000,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,2.200,0.000,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,2.200,0.000,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
2.200,0.000,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.400,149.600,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.400,149.600,105.600,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.400,149.600,105.600,116.600,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.400,149.600,105.600,116.600,149.600,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.400,149.600,105.600,116.600,149.600,149.600,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.400,149.600,105.600,116.600,149.600,149.600,150.700,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.400,149.600,105.600,116.600,149.600,149.600,150.700,141.900,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,48.400,149.600,105.600,116.600,149.600,149.600,150.700,141.900,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,48.400,149.600,105.600,116.600,149.600,149.600,150.700,141.900,0.000,3.300,0,1,4
0.000,0.000,0.000,0.000,48.400,149.600,105.600,116.600,149.600,149.600,150.700,141.900,0.000,3.300,0.000,0,1,4
0.000,0.000,0.000,48.400,149.600,105.600,116.600,149.600,149.600,150.700,141.900,0.000,3.300,0.000,0.000,0,1,4
0.000,0.000,48.400,149.600,105.600,116.600,149.600,149.600,150.700,141.900,0.000,3.300,0.000,0.000,0.000,0,1,4
0.000,48.400,149.600,105.600,116.600,149.600,149.600,150.700,141.900,0.000,3.300,0.000,0.000,0.000,0.000,0,1,4
48.400,149.600,105.600,116.600,149.600,149.600,150.700,141.900,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0,1,4
149.600,105.600,116.600,149.600,149.600,150.700,141.900,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
105.600,116.600,149.600,149.600,150.700,141.900,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
116.600,149.600,149.600,150.700,141.900,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
149.600,149.600,150.700,141.900,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
149.600,150.700,141.900,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
150.700,141.900,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
141.900,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,0.000,0.000,0.000,1.100,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,0.000,0.000,0.000,1.100,2.200,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,0.000,0.000,0.000,1.100,2.200,2.200,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.500,0.000,0.000,0.000,1.100,2.200,2.200,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,5.500,0.000,0.000,0.000,1.100,2.200,2.200,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,5.500,0.000,0.000,0.000,1.100,2.200,2.200,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,5.500,0.000,0.000,0.000,1.100,2.200,2.200,0.000,0.000,0.000,2.200,1,0,4
0.000,0.000,0.000,5.500,0.000,0.000,0.000,1.100,2.200,2.200,0.000,0.000,0.000,2.200,0.000,1,0,4
0.000,0.000,5.500,0.000,0.000,0.000,1.100,2.200,2.200,0.000,0.000,0.000,2.200,0.000,0.000,1,0,4
0.000,5.500,0.000,0.000,0.000,1.100,2.200,2.200,0.000,0.000,0.000,2.200,0.000,0.000,2.200,1,0,4
5.500,0.000,0.000,0.000,1.100,2.200,2.200,0.000,0.000,0.000,2.200,0.000,0.000,2.200,0.000,1,0,4
0.000,0.000,0.000,1.100,2.200,2.200,0.000,0.000,0.000,2.200,0.000,0.000,2.200,0.000,2.200,1,0,4
0.000,0.000,1.100,2.200,2.200,0.000,0.000,0.000,2.200,0.000,0.000,2.200,0.000,2.200,0.000,1,0,4
0.000,1.100,2.200,2.200,0.000,0.000,0.000,2.200,0.000,0.000,2.200,0.000,2.200,0.000,1.100,1,0,4
1.100,2.200,2.200,0.000,0.000,0.000,2.200,0.000,0.000,2.200,0.000,2.200,0.000,1.100,1.100,1,0,4
2.200,2.200,0.000,0.000,0.000,2.200,0.000,0.000,2.200,0.000,2.200,0.000,1.100,1.100,0.000,1,0,4
2.200,0.000,0.000,0.000,2.200,0.000,0.000,2.200,0.000,2.200,0.000,1.100,1.100,0.000,3.300,1,0,4
0.000,0.000,0.000,2.200,0.000,0.000,2.200,0.000,2.200,0.000,1.100,1.100,0.000,3.300,0.000,1,0,4
0.000,0.000,2.200,0.000,0.000,2.200,0.000,2.200,0.000,1.100,1.100,0.000,3.300,0.000,0.000,1,0,4
0.000,2.200,0.000,0.000,2.200,0.000,2.200,0.000,1.100,1.100,0.000,3.300,0.000,0.000,0.000,1,0,4
2.200,0.000,0.000,2.200,0.000,2.200,0.000,1.100,1.100,0.000,3.300,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,2.200,0.000,2.200,0.000,1.100,1.100,0.000,3.300,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,2.200,0.000,2.200,0.000,1.100,1.100,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
2.200,0.000,2.200,0.000,1.100,1.100,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,2.200,0.000,1.100,1.100,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
2.200,0.000,1.100,1.100,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,1.100,1.100,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
1.100,1.100,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
1.100,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,1.100,1.100,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,2.200,1,0,4
0.000,0.000,0.000,1.100,1.100,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,2.200,150.700,1,0,4
0.000,0.000,1.100,1.100,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,2.200,150.700,152.900,1,0,4
0.000,1.100,1.100,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,2.200,150.700,152.900,150.700,1,0,4
1.100,1.100,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,2.200,150.700,152.900,150.700,116.600,1,0,4
1.100,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,2.200,150.700,152.900,150.700,116.600,179.300,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,2.200,150.700,152.900,150.700,116.600,179.300,178.200,1,0,4
0.000,0.000,0.000,0.000,0.000,3.300,0.000,2.200,150.700,152.900,150.700,116.600,179.300,178.200,130.900,1,0,4
0.000,0.000,0.000,0.000,3.300,0.000,2.200,150.700,152.900,150.700,116.600,179.300,178.200,130.900,178.200,1,0,4
